<OUTPUT SRCFILE="5143.raw">
SOUSA sousa NP00SP0 1 -
suas seu DP3FSP 0.994048 -
funções função NCFP000 1 00720565-n:0.00298162/00582388-n:0.00263248/05149325-n:0.00249118/00722061-n:0.0024247
políticas político AQ0FP00 0.658537 02857407-a:0.00471878/02857587-a:0.00460062
em em SP 1 -
os o DA0MP0 1 -
diretórios diretório NCMP000 1 03376279-n:0.00586382/03337383-n:0.00555096
regional regional AQ0CS00 1 02871858-a:0.00488794/02408977-a:0.00484517
e e CC 0.999951 -
nacional nacional AQ0CS00 0.966867 01105840-a:0.00174196/01567862-a:0.00151337/02988060-a:0.00148785/02988402-a:0.00140365/02988281-a:0.00135834/01861776-a:0.00131026/01038332-a:0.00129424
de de SP 1 -
o o DA0MS0 0.950254 - o PD0MS00 0.0313531 - o PP3MSA0 0.0183743 - o NCMS000 1.85412e-05 -
PDS pds NP00O00 1 -
, , Fc 1 -
quando quando RG 0.998992 -
a o DA0FS0 0.675415 -
candidatura candidatura NCFS000 1 00799537-n:0.00994324
de de SP 1 -
Paulo_Maluf paulo_maluf NP00SP0 1 -
para para SP 0.999444 -
a o DA0FS0 0.675415 -
presidência presidência NCFS000 1 00596807-n:0.00488429/15266265-n:0.00485641
de de SP 1 -
a o DA0FS0 0.675415 - a SP 0.313151 - o PP3FSA0 0.00613742 - o PD0FS00 0.00514062 - a NCMS000 0.000156639 -
República república NP00O00 1 08168978-n:0.00525982/08361329-n:0.00500492
, , Fc 1 -
em em SP 1 -
agosto_de_1984 [??:??/8/1984:??.??:??] W 1 -
, , Fc 1 -
saiu sair VMIS3S0 1 02009433-v:0.00380846/00528990-v:0.00344915/00425967-v:0.0029817
vitoriosa vitorioso AQ0FS00 1 00695209-a:0.00352859/00704898-a:0.00343648/02333314-a:0.00299126
em em SP 1 -
a o DA0FS0 1 -
convenção convenção NCFS000 1 04801532-n:0.00511215/07176804-n:0.00500377
de de SP 1 -
o o DA0MS0 0.950254 - o PD0MS00 0.0313531 - o PP3MSA0 0.0183743 - o NCMS000 1.85412e-05 -
partido partido NCMS000 0.98773 -
. . Fp 1 -

Em em SP 1 -
a o DA0FS0 1 -
ocasião ocasião NCFS000 1 07308889-n:0.00501461/14485064-n:0.00477639
, , Fc 1 -
não não RN 0.99985 00118531-r:0.0100574
poupou poupar VMIS3S0 1 02225492-v:0.00975729
críticas crítica NCFP000 0.474178 05734018-n:0.00535454/06374587-n:0.00495838
a a SP 0.313151 -
Maluf maluf NP00G00 1 -
, , Fc 1 -
o o PD0MS00 0.0313531 -
qual qual PR0CS00 0.715254 -
, , Fc 1 -
segundo segundo SP 0.636259 -
Sousa sousa NP00SP0 1 -
, , Fc 1 -
“ “ Fra 1 -
teve ter VMIS3S0 1 00065639-v:0.0037842/00065370-v:0.00263937/02204692-v:0.00262549/02632167-v:0.00249631
sua seu DP3FSS 0.929764 -
candidatura candidatura NCFS000 1 00799537-n:0.00993425
nascida nascer VMP00SF 0.36875 00360932-v:0.0100026
de de SP 1 -
a o DA0FS0 0.675415 - a SP 0.313151 - o PP3FSA0 0.00613742 - o PD0FS00 0.00514062 - a NCMS000 0.000156639 -
ambição ambição NCFS000 1 04836268-n:0.00434838/07484547-n:0.003696/04836491-n:0.00330815
pessoal pessoal AQ0CS00 0.708333 -
desmedida desmedir VMP00SF 0.438597 -
por por SP 1 -
o o DA0MS0 1 -
poder poder NCMS000 0.517857 05194578-n:0.013153
, , Fc 1 -
o o PD0MS00 0.0313531 -
que que PR0CN00 0.584265 -
acabou acabar VMIS3S0 1 02609764-v:0.00154025/00484166-v:0.00109426/02680814-v:0.00101683/02610845-v:0.000940765/02610628-v:0.000928946/00481941-v:0.000927148/00715074-v:0.000922259/02425913-v:0.000889877/00351963-v:0.0008659/00145623-v:0.000856993/00352558-v:0.000837113
desunindo desunir VMG0000 1 01294182-v:0.00938647
o o DA0MS0 0.950254 -
PDS pds NP00O00 1 -
em em SP 1 -
todo todo PI0MS00 0.273138 -
e e CC 0.999951 -
Brasil brasil NP00G00 1 12489524-n:0.0101008
” ” Frc 1 -
. . Fp 1 -

Ainda ainda RG 1 00047534-r:0.0109508
em em SP 1 -
agosto [??:??/8/??:??.??:??] W 1 -
, , Fc 1 -
enviou enviar VMIS3S0 1 01031256-v:0.00129124/01437254-v:0.00124794/01950798-v:0.00114392/01951480-v:0.00112199/01437888-v:0.00098206/01952898-v:0.000907921/02231661-v:0.000897614/01437597-v:0.000897451/02348568-v:0.000880255/01955127-v:0.000879387/01955508-v:0.000858654/01062555-v:0.000846358/02255081-v:0.000805936
um um DI0MS0 0.877848 -
manifesto manifesto AQ0MS00 0.175 01618376-a:0.010931
contrário contrário NCMS000 0.916667 -
a a SP 1 -
a o DA0FS0 0.675415 - a SP 0.313151 - o PP3FSA0 0.00613742 - o PD0FS00 0.00514062 - a NCMS000 0.000156639 -
candidatura candidatura NCFS000 1 00799537-n:0.0112578
malufista malufista AQ0CS00 0.26082 -
a a SP 0.313151 -
todos todo DI0MP0 0.698087 -
os o DA0MP0 0.958022 -
prefeitos prefeito NCMP000 1 10303814-n:0.00675383/09880881-n:0.00386225/10304018-n:0.00377772
gaúchos gaúcho AQ0MP00 0.367383 -
de de SP 1 -
o o DA0MS0 0.950254 - o PD0MS00 0.0313531 - o PP3MSA0 0.0183743 - o NCMS000 1.85412e-05 -
PDS pds NP00O00 1 -
, , Fc 1 -
afirmando afirmar VMG0000 1 01011725-v:0.00239023/01017643-v:0.00238589/01016002-v:0.00231189/00758333-v:0.00220311/01019643-v:0.00211659
que que CS 0.398036 -
Paulo_Maluf paulo_maluf NP00SP0 1 -
era ser VMII1S0 0.331795 02604760-v:0.0129094
o o DA0MS0 0.950254 -
responsável responsável NCCS000 0.521552 10162991-n:0.00638871/10417168-n:0.0052482
por por SP 1 -
a o DA0FS0 1 -
ruína ruína NCFS000 1 04118635-n:0.00304176/13466312-n:0.00297688/07335243-n:0.00292422/00217773-n:0.00283946
de de SP 1 -
o o DA0MS0 0.950254 - o PD0MS00 0.0313531 - o PP3MSA0 0.0183743 - o NCMS000 1.85412e-05 -
partido partido NCMS000 0.98773 -
. . Fp 1 -

Vitorioso vitorioso AQ0MS00 1 00704898-a:0.00222582/00695209-a:0.00202222/02333314-a:0.00171486
em em SP 1 -
a o DA0FS0 1 -
convenção convenção NCFS000 1 04801532-n:0.00289815/07176804-n:0.00283839
pedessista pedessista AQ0CS00 0.500088 -
, , Fc 1 -
Maluf maluf NP00SP0 1 -
, , Fc 1 -
no_entanto no_entanto RG 1 -
, , Fc 1 -
não não RN 0.99985 00118531-r:0.00570024
chegaria chegar VMIC3S0 0.627782 00208055-v:0.00213712/02015384-v:0.00187332/00634472-v:0.00184855
a a SP 1 -
a o DA0FS0 0.675415 - a SP 0.313151 - o PP3FSA0 0.00613742 - o PD0FS00 0.00514062 - a NCMS000 0.000156639 -
Presidência presidência NP00O00 1 00596807-n:0.00300161/15266265-n:0.00299065
de de SP 1 -
o o DA0MS0 0.950254 - o PD0MS00 0.0313531 - o PP3MSA0 0.0183743 - o NCMS000 1.85412e-05 -
país país NCMS000 1 08168978-n:0.00521896/08544813-n:0.00164526/08654360-n:0.00164472/08552138-n:0.00154619
, , Fc 1 -
sendo ser VMG0000 1 02604760-v:0.0064019
derrotado derrotar VMP00SM 0.992515 01101913-v:0.00191701/01108148-v:0.00170139/01109259-v:0.00122036/01108627-v:0.00117057/01104018-v:0.00108981
por por SP 1 -
uma um DI0FS0 0.903495 -
grande grande AQ0CS00 0.998339 01382086-a:0.00178414/01278251-a:0.000692828/01830403-a:0.000683947/01114658-a:0.000682661/01387149-a:0.000660475/01677433-a:0.000657015/01276872-a:0.00065698/01453084-a:0.000639488
margem margem NCFS000 1 09433442-n:0.00145517/13903576-n:0.00142343/02875013-n:0.00137518/13903738-n:0.00129817
de de SP 1 -
votos voto NCMP000 0.987805 -
em em SP 1 -
o o DA0MS0 1 -
Colégio_Eleitoral_de_15_de_janeiro_de_1985 colégio_eleitoral_de_15_de_janeiro_de_1985 NP00O00 1 -
que que PR0CN00 0.584265 -
deu dar VMIS3S0 1 00056930-v:0.000474527/02327200-v:0.000404605/02230772-v:0.000395787/02200686-v:0.000371475/02339413-v:0.000361852/02199590-v:0.000342881/02235229-v:0.000302138/02262278-v:0.000300015/02358327-v:0.000299505/02229055-v:0.000294389/02308741-v:0.000275225/02293321-v:0.000269926/02296153-v:0.000267136/02255462-v:0.000265597/02263027-v:0.00025525/02316649-v:0.000254876/02357873-v:0.000237692/02310328-v:0.000235353/01180351-v:0.00023437/02310007-v:0.000232837/02316868-v:0.000229181/02336483-v:0.000228235/02200498-v:0.000225902/01233027-v:0.000221198
a o DA0FS0 0.675415 -
vitória vitória NCFS000 1 07473441-n:0.00282323/07528097-n:0.00118049/07354731-n:0.00102445/07319103-n:0.00098598/13259917-n:0.000934271/09567913-n:0.000892486
a a SP 1 -
o o DA0MS0 0.950254 - o PD0MS00 0.0313531 - o PP3MSA0 0.0183743 - o NCMS000 1.85412e-05 -
ex ex AQ0CN00 1 -
governador governador NCMS000 1 -
de de SP 1 -
Minas_Gerais_Tancredo_Neves minas_gerais_tancredo_neves NP00SP0 1 -
, , Fc 1 -
eleito eleito AQ0MS00 0.5 00846052-a:0.00325868/01294857-a:0.00276042
presidente presidente NCMS000 0.998938 10467395-n:0.00187178/10468962-n:0.00166233/10467179-n:0.00165981/10468750-n:0.00151018/10468559-n:0.00145866/10469346-n:0.00101982
de de SP 1 -
a o DA0FS0 0.675415 - a SP 0.313151 - o PP3FSA0 0.00613742 - o PD0FS00 0.00514062 - a NCMS000 0.000156639 -
República república NP00O00 1 08168978-n:0.00521896/08361329-n:0.00285785
por por SP 1 -
a o DA0FS0 1 -
Aliança_Democrática aliança_democrática NP00O00 1 -
, , Fc 1 -
união união NCFS000 1 08168978-n:0.00521896/14418395-n:0.00158529/14421139-n:0.000932999/07998712-n:0.000887757/08049401-n:0.00087172/14421585-n:0.000863959/08303275-n:0.000830999
de de SP 1 -
o o DA0MS0 0.950254 - o PD0MS00 0.0313531 - o PP3MSA0 0.0183743 - o NCMS000 1.85412e-05 -
PMDB pmdb NP00O00 1 -
com com SP 1 -
a o DA0FS0 0.675415 -
dissidência dissidência NCFS000 1 10018021-n:0.002729/00386676-n:0.00264185
de de SP 1 -
o o DA0MS0 0.950254 - o PD0MS00 0.0313531 - o PP3MSA0 0.0183743 - o NCMS000 1.85412e-05 -
PDS pds NP00O00 1 -
reunida reunir VMP00SF 0.917547 02428924-v:0.000655074/01380638-v:0.00064315/02304982-v:0.000587039/01384439-v:0.000488232/02469835-v:0.000484217/01354673-v:0.000463984/02218173-v:0.000460273/01381913-v:0.000458614/00270215-v:0.00045514/01656788-v:0.000442268/00193486-v:0.000437661/02598143-v:0.000431601/02024716-v:0.000423681
em em SP 1 -
a o DA0FS0 1 -
Frente_Liberal frente_liberal NP00G00 1 -
. . Fp 1 -

Tancredo tancredo NCMS000 1 -
, , Fc 1 -
contudo contudo CC 1 -
, , Fc 1 -
também também RG 0.998533 00047534-r:0.0273216
    Fz 1 -
não não RN 0.99985 00118531-r:0.0284721
chegaria chegar VMIC3S0 0.627782 00208055-v:0.0106816/02015384-v:0.00935715/00634472-v:0.00921891
a a SP 0.313151 -
assumir assumir VMN0000 0.529581 00632236-v:0.00945345/00524682-v:0.00941145/02381726-v:0.00930115
o o DA0MS0 0.950254 -
cargo cargo NCMS000 1 00586262-n:0.0169992/13945102-n:0.013432
. . Fp 1 -

Gravemente grave RG 1 -
enfermo enfermo AQ0MS00 0.208333 02541302-a:0.0112404
, , Fc 1 -
foi ir VMIS3S0 0.5 01835496-v:0.00119706/02051694-v:0.000660386/01955984-v:0.000620452/01995549-v:0.000605826/02072849-v:0.00059407/01904930-v:0.000575227/02009433-v:0.000562701/01935233-v:0.000538639/01957529-v:0.00053833/02102398-v:0.000521946/00341560-v:0.00051166/01882814-v:0.000483026/02058994-v:0.000482511/02685951-v:0.00048205/01846916-v:0.000477421/02102002-v:0.000476724/01849221-v:0.000475538/01841079-v:0.00045399/02686471-v:0.000439324/01839538-v:0.000429214/00343898-v:0.000422401
substituído substituir VMP00SM 0.721918 02405390-v:0.00262259/00162688-v:0.00140588/02394662-v:0.00137192/00161225-v:0.0013509/02258617-v:0.00125805/02257767-v:0.00125361/02394445-v:0.0012423/02406011-v:0.00116155
em em SP 1 -
a o DA0FS0 1 -
Presidência presidência NP00O00 1 00596807-n:0.0048367/15266265-n:0.00482258
pelo pelar VMIP1S0 0.30702 01262936-v:0.0102602
vice vice AQ0CN00 0.532364 -
José_Sarney josé_sarney NP00SP0 1 -
, , Fc 1 -
empossado empossar VMP00SM 0.992518 -
interinamente interino RG 1 -
em em SP 1 -
março_de_1985 [??:??/3/1985:??.??:??] W 1 -
e e CC 0.999951 -
efetivado efetivado AQ0MS00 1 -
em em SP 1 -
21_de_abril [??:21/4/??:??.??:??] W 1 -
seguinte seguinte AQ0CS00 0.932099 00127948-a:0.00480207/00127815-a:0.00478772
, , Fc 1 -
quando quando RG 0.998992 -
o o DA0MS0 0.950254 -
ex ex AQ0CN00 1 -
governador governador NCMS000 1 -
mineiro mineiro AQ0MS00 0.367395 -
faleceu falecer VMIS3S0 1 00358431-v:0.00508792/00354845-v:0.00469947
. . Fp 1 -

Em em SP 1 -
junho_de_1985 [??:??/6/1985:??.??:??] W 1 -
, , Fc 1 -
Amaral amaral NCFS000 1 -
foi ir VMIS3S0 0.5 01835496-v:0.00196743/02051694-v:0.00112095/01955984-v:0.00104673/01995549-v:0.00101924/02072849-v:0.00100461/01904930-v:0.000964294/02009433-v:0.000954554/01935233-v:0.000913869/01957529-v:0.000907768/02102398-v:0.000884664/00341560-v:0.000869534/02685951-v:0.000823778/01882814-v:0.000819426/02058994-v:0.000817582/01846916-v:0.000809208/02102002-v:0.000806376/01849221-v:0.000802588/01841079-v:0.000769491/02686471-v:0.000755366/01839538-v:0.000728589/00343898-v:0.000717684
convidado convidar VMP00SM 0.488372 02384686-v:0.00633238/01469770-v:0.00589209/00793580-v:0.00535029
por por SP 1 -
Sarney sarney NP00SP0 1 -
para para SP 0.999444 -
ocupar ocupar VMN0000 0.328 00600370-v:0.00605281/01126360-v:0.00550552/02649042-v:0.00536655
a o DA0FS0 0.675415 -
diretoria diretoria NCFS000 1 08380768-n:0.0162265
de de SP 1 -
a o DA0FS0 0.675415 - a SP 0.313151 - o PP3FSA0 0.00613742 - o PD0FS00 0.00514062 - a NCMS000 0.000156639 -
área área NCFS000 1 08509442-n:0.00860173/05999134-n:0.00767416
industrial industrial AQ0CS00 0.596154 02748635-a:0.00494473/01188648-a:0.0042716/01301624-a:0.00424625/02556901-a:0.00394775
de de SP 1 -
o o DA0MS0 0.950254 - o PD0MS00 0.0313531 - o PP3MSA0 0.0183743 - o NCMS000 1.85412e-05 -
Banco_Nacional_de_Desenvolvimento_Econômico_e_Social banco_nacional_de_desenvolvimento_econômico_e_social NP00O00 1 -
( ( Fpa 1 -
BNDES bndes NP00O00 1 -
) ) Fpt 1 -
. . Fp 1 -

Em em SP 1 -
o o DA0MS0 1 -
desempenho desempenho NCMS000 0.914011 00097504-n:0.00948265
de de SP 1 -
essa esse DD0FS0 1 -
função função NCFS000 1 00582388-n:0.00257583/00720565-n:0.00248676/05149325-n:0.00236322/00722061-n:0.00229109
, , Fc 1 -
foi ir VMIS3S0 0.5 01835496-v:0.00116127/02051694-v:0.000619293/01955984-v:0.000590818/01995549-v:0.000578009/02072849-v:0.000560448/01904930-v:0.000551174/02009433-v:0.00052806/01935233-v:0.000515964/01957529-v:0.000515455/02102398-v:0.000493928/00341560-v:0.000484942/02685951-v:0.000457482/01882814-v:0.000457268/02058994-v:0.000456571/01846916-v:0.000451782/02102002-v:0.000451033/01849221-v:0.00044876/01841079-v:0.000429215/02686471-v:0.000415603/01839538-v:0.000405701/00343898-v:0.000400261
acusado acusar VMP00SM 0.809524 00842989-v:0.00353231/00843468-v:0.00335832/00842772-v:0.00297881
de de SP 1 -
utilizar utilizar VMN0000 0.529581 01158872-v:0.00369903/02561332-v:0.00238841/01160806-v:0.00228585/02600490-v:0.00221719
seu seu DP3MSS 0.957305 -
prestígio prestígio NCMS000 1 14435809-n:0.00925937
, , Fc 1 -
depois depois RG 1 00146281-r:0.00519422/00061203-r:0.00452758
que que CS 0.398036 -
o o DA0MS0 0.950254 -
governo governo NCMS000 0.914011 08050678-n:0.00362479/01124794-n:0.00350003/00815173-n:0.00293716
federal federal AQ0CS00 1 01107206-a:0.00232836/01606214-a:0.00223377/02725829-a:0.00216647/01106129-a:0.00211259
nomeou nomear VMIS3S0 1 02475922-v:0.00183289/02396205-v:0.00175828/02396716-v:0.00165194/01028748-v:0.0016496/02400760-v:0.00161961/02401523-v:0.00156165
em em SP 1 -
dezembro_de_1989 [??:??/12/1989:??.??:??] W 1 -
uma um DI0FS0 0.903495 -
comissão comissão NCFS000 1 08324514-n:0.00208443/08402442-n:0.00183665/00773235-n:0.00177107/13320860-n:0.00173305/06478988-n:0.00172133
de de SP 1 -
estudos estudo NCMP000 1 -
para para SP 0.999444 -
averiguar averiguar VMN0000 0.529581 -
a o DA0FS0 0.675415 -
viabilidade viabilidade NCFS000 1 05056234-n:0.00866101
de de SP 1 -
a o DA0FS0 0.675415 - a SP 0.313151 - o PP3FSA0 0.00613742 - o PD0FS00 0.00514062 - a NCMS000 0.000156639 -
duplicação duplicação NCFS000 1 03257343-n:0.00590035/01019703-n:0.00502809
de de SP 1 -
o o DA0MS0 0.950254 - o PD0MS00 0.0313531 - o PP3MSA0 0.0183743 - o NCMS000 1.85412e-05 -
pólo pólo NCMS000 1 00477639-n:0.00917018
petroquímico petroquímico AQ0MS00 1 -
gaúcho gaúcho AQ0MS00 0.3674 -
. . Fp 1 -

Como como CS 0.751351 -
essa esse DD0FS0 0.887454 -
duplicação duplicação NCFS000 1 03257343-n:0.00505857/01019703-n:0.00431046
gerava gerar VMII3S0 0.383429 01629000-v:0.00167303/01627355-v:0.00165313/00056683-v:0.00165307/00055142-v:0.00160825/00054628-v:0.00159568
um um DI0MS0 0.877848 -
conflito conflito NCMS000 1 00958896-n:0.00193929/13980845-n:0.00172556/00959376-n:0.00168926/01167710-n:0.00156399/04714679-n:0.00154338
com com SP 1 -
o o DA0MS0 0.950254 -
governo governo NCMS000 0.914011 08050678-n:0.00285453/01124794-n:0.00273543/00815173-n:0.00251779
de de SP 1 -
o o DA0MS0 0.950254 - o PD0MS00 0.0313531 - o PP3MSA0 0.0183743 - o NCMS000 1.85412e-05 -
Rio_de_Janeiro rio_de_janeiro NP00G00 1 -
, , Fc 1 -
também também RG 0.998533 00047534-r:0.00782328
candidato candidato NCMS000 0.962264 09889691-n:0.00209953/09607280-n:0.00209774/09890749-n:0.00198555/10001647-n:0.00188653
a a SP 1 -
a o DA0FS0 0.675415 - a SP 0.313151 - o PP3FSA0 0.00613742 - o PD0FS00 0.00514062 - a NCMS000 0.000156639 -
instalação instalação NCFS000 1 03315023-n:0.00282076/04516874-n:0.00261522/00240938-n:0.00258315
de de SP 1 -
um um DI0MS0 0.877848 -
polo polo NCMS000 1 00477639-n:0.00393387/03978966-n:0.00378952
petroquímico petroquímico AQ0MS00 1 -
em em SP 1 -
seu seu DP3MSS 0.957305 -
estado estado NCMS000 0.924757 00024720-n:0.00255279/13920835-n:0.00180759/13945919-n:0.00174435/13920429-n:0.00170658/14418395-n:0.00165184
, , Fc 1 -
Amaral amaral NP00SP0 1 -
foi ir VMIS3S0 0.5 01835496-v:0.00101572/02051694-v:0.000531361/01955984-v:0.00051008/01995549-v:0.000500724/01904930-v:0.000482299/02072849-v:0.000481513/02009433-v:0.000455908/01957529-v:0.000449337/01935233-v:0.000442764/02102398-v:0.000427958/00341560-v:0.000416549/02685951-v:0.00039309/01882814-v:0.000392495/02058994-v:0.000392453/02102002-v:0.000387981/01846916-v:0.000387817/01849221-v:0.000386379/01841079-v:0.00036837/02686471-v:0.000357123/01839538-v:0.000348046/00343898-v:0.000342266
acusado acusar VMP00SM 0.809524 00842989-v:0.00303001/00843468-v:0.00288057/00842772-v:0.00255374
de de SP 1 -
tentar tentar VMN0000 0.331148 02530167-v:0.00318851/02531625-v:0.00275937/02531199-v:0.00264083
incluir incluir VMN03S0 1 -
se se PP3CN00 1 -
em em SP 1 -
aquela aquele DD0FS0 0.846535 - aquele PD0FS00 0.153465 -
comissão comissão NCFS000 1 08324514-n:0.00174921/08402442-n:0.0015681/00773235-n:0.00152432/13320860-n:0.00148621/06478988-n:0.00147115
com com SP 1 -
vistas vista NCFP000 0.529063 05933246-n:0.00845942
a a SP 0.313151 -
obter obter VMN0000 0.533333 02288295-v:0.00130793/02210855-v:0.000892291/02526085-v:0.000878099/02238085-v:0.000799027/02207206-v:0.000733928/02289295-v:0.000710543/02238770-v:0.000647216/02290461-v:0.000614625/02239261-v:0.000597111/02236124-v:0.000594033/00522751-v:0.00059037/00597915-v:0.000585035/02359340-v:0.000559028/02527431-v:0.000556901
vantagens vantagem NCFP000 1 05155821-n:0.00317792/05154517-n:0.00204586/05156822-n:0.00204179/05157406-n:0.00186046
para para SP 0.999444 -
o o DA0MS0 0.950254 -
Rio_Grande_do_Sul rio_grande_do_sul NP00G00 1 -
. . Fp 1 -

Em em SP 1 -
abril_de_1990 [??:??/4/1990:??.??:??] W 1 -
, , Fc 1 -
deixou deixar VMIS3S0 1 00120316-v:0.00486858/00800930-v:0.00455763/00802318-v:0.00428707/02310007-v:0.00402672/00771490-v:0.00387425
suas seu DP3FSP 0.994048 -
funções função NCFP000 1 00582388-n:0.00570774/00720565-n:0.00555383/05149325-n:0.0052449/00722061-n:0.0051335
em em SP 1 -
o o DA0MS0 1 -
BNDES bndes NP00G00 1 -
, , Fc 1 -
voltando voltar VMG0000 1 00959714-v:0.0221911
a a SP 0.313151 -
exercer exercer VMN0000 0.529581 02204564-v:0.00590133/02568672-v:0.00577585/01095218-v:0.00560659/01166093-v:0.00477392
a o DA0FS0 0.675415 -
advocacia advocacia NCFS000 1 00589217-n:0.0189645
em em SP 1 -
a o DA0FS0 1 -
capital capital NCFS000 0.498759 08524735-n:0.0130297/08518505-n:0.0106329
gaúcha gaúcho AQ0FS00 0.367388 -
. . Fp 1 -

Casou casar VMIS3S0 1 -
se se PP3CN00 1 -
com com SP 1 -
Míriam_Gonçalves_de_Sousa míriam_gonçalves_de_sousa NP00SP0 1 -
, , Fc 1 -
com com SP 1 -
quem quem PR0CN00 0.698606 -
teve ter VMIS3S0 1 00065639-v:0.0160705/00065370-v:0.011215/02204692-v:0.0108286/02632167-v:0.0105055
três 3 Z 1 -
filhas filho NCFP000 0.635078 10624074-n:0.00786898/09992837-n:0.00761477/10373998-n:0.00741848/09918248-n:0.0072077/09871229-n:0.0069768/09918762-n:0.00640168
. . Fp 1 -

    Fz 1 -

</OUTPUT>
